C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_15_401.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_15_401.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_15_401.jpg, 0, 0, 0, 7.907847E-05
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_15_502.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_15_502.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_15_502.jpg, 0, 0, 0, 7.866797E-05
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_15_601.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_15_601.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_15_601.jpg, 0, 0, 0, 7.901658E-05
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_15_706.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_15_706.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_15_706.jpg, 0, 0, 0, 7.796818E-05
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_15_816.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_15_816.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_15_816.jpg, 0, 0, 0, 7.784191E-05
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_15_921.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_15_921.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_15_921.jpg, 0, 0, 0, 7.888587E-05
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_16_026.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_16_026.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_16_026.jpg, 0, 0, 0, 7.752315E-05
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_16_131.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_16_131.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_16_131.jpg, 0, 0, 0, 7.738787E-05
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_16_234.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_16_234.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_16_234.jpg, 0, 0, 0, 7.8136E-05
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_16_337.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_16_337.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_16_337.jpg, 0, 0, 0, 7.937883E-05
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_16_443.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_16_443.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_16_443.jpg, 0, 0, 0, 7.809125E-05
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_16_548.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_16_548.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_16_548.jpg, 0, 0.2763174, 0, 0.2481139
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_16_660.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_16_660.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_16_660.jpg, 0, 0.6497964, 0, 0.9769067
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_16_765.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_16_765.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_16_765.jpg, 0, 0.968037, 0, 1.95443
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_16_871.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_16_871.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_16_871.jpg, 0, 1, 0, 3.132891
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_16_982.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_16_982.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_16_982.jpg, 0, 1, 0, 4.53847
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_17_093.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_17_093.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_17_093.jpg, -0.0807774, 1, 0, 5.928537
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_17_205.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_17_205.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_17_205.jpg, -0.3299496, 1, 0, 7.047227
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_17_308.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_17_308.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_17_308.jpg, -0.0601533, 1, 0, 8.184604
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_17_419.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_17_419.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_17_419.jpg, 0, 1, 0, 9.529465
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_17_523.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_17_523.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_17_523.jpg, 0, 1, 0, 10.64132
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_17_627.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_17_627.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_17_627.jpg, -0.04290809, 1, 0, 11.57773
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_17_729.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_17_729.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_17_729.jpg, -0.3104346, 1, 0, 12.87888
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_17_839.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_17_839.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_17_839.jpg, -0.4302156, 1, 0, 14.07451
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_17_947.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_17_947.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_17_947.jpg, -0.1417461, 1, 0, 14.9556
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_18_047.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_18_047.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_18_047.jpg, 0, 1, 0, 16.20962
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_18_149.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_18_149.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_18_149.jpg, 0, 1, 0, 17.02006
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_18_258.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_18_258.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_18_258.jpg, 0, 1, 0, 18.29495
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_18_360.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_18_360.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_18_360.jpg, -0.3047673, 1, 0, 19.43135
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_18_463.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_18_463.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_18_463.jpg, -0.6135222, 1, 0, 20.14793
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_18_571.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_18_571.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_18_571.jpg, -0.324016, 1, 0, 21.21479
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_18_683.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_18_683.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_18_683.jpg, 0, 1, 0, 22.38622
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_18_791.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_18_791.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_18_791.jpg, 0, 1, 0, 23.33118
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_18_895.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_18_895.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_18_895.jpg, 0, 1, 0, 24.50525
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_19_005.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_19_005.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_19_005.jpg, -0.1790178, 1, 0, 25.45984
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_19_108.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_19_108.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_19_108.jpg, -0.4519065, 1, 0, 26.2731
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_19_219.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_19_219.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_19_219.jpg, -0.1607463, 1, 0, 27.37679
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_19_326.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_19_326.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_19_326.jpg, 0, 1, 0, 28.29466
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_19_431.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_19_431.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_19_431.jpg, 0, 1, 0, 29.21533
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_19_537.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_19_537.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_19_537.jpg, 0, 1, 0, 30.1891
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_19_639.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_19_639.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_19_639.jpg, -0.3069294, 1, 0, 30.16997
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_19_753.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_19_753.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_19_753.jpg, -0.6478215, 1, 0, 30.12655
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_19_865.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_19_865.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_19_865.jpg, -0.3122523, 1, 0, 30.1936
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_19_970.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_19_970.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_19_970.jpg, -0.03852059, 1, 0, 30.18851
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_20_081.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_20_081.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_20_081.jpg, 0, 1, 0, 30.18975
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_20_188.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_20_188.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_20_188.jpg, 0, 1, 0, 30.19028
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_20_298.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_20_298.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_20_298.jpg, 0, 1, 0, 30.19025
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_20_411.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_20_411.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_20_411.jpg, 0, 1, 0, 30.19031
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_20_522.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_20_522.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_20_522.jpg, 0, 1, 0, 30.19036
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_20_633.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_20_633.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_20_633.jpg, 0, 1, 0, 30.19033
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_20_737.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_20_737.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_20_737.jpg, -0.3122025, 1, 0, 30.16666
C:\DATASET_AUTO\IMG\center_2021_09_22_23_34_20_842.jpg, C:\DATASET_AUTO\IMG\left_2021_09_22_23_34_20_842.jpg, C:\DATASET_AUTO\IMG\right_2021_09_22_23_34_20_842.jpg, 0, 1, 0, 30.18957
